region,year,jan,feb,mar,apr,may,jun,jul,aug,sep,oct,nov,dec,annual,jan-feb,mar-may,jun-sep,oct-dec,winter,summer,monsoon,post_monsoon,annual_calc
ASSAM & MEGHALAYA,1914,6.3,79.1,69.9,219.6,317.9,403.9,396.4,472.9,292.3,67.6,10.6,7.4,2343.8,85.5,607.4,1565.4,85.6,85.39999999999999,607.4,1565.4999999999998,85.6,2343.9
ASSAM & MEGHALAYA,1915,9.3,58.9,74.4,201.9,662.9,509.1,738.2,529.1,258.8,108.2,10.0,4.4,3165.1,68.2,939.2,2035.1,122.6,68.2,939.2,2035.2,122.60000000000001,3165.2
ASSAM & MEGHALAYA,1916,20.0,28.0,118.4,227.9,340.6,367.3,475.3,430.7,308.8,244.9,32.8,6.3,2601.1,48.0,686.9,1582.1,284.0,48.0,686.9000000000001,1582.1,284.0,2601.0000000000005
ASSAM & MEGHALAYA,1917,12.8,91.6,38.7,168.8,206.2,584.7,472.8,346.3,313.7,236.6,46.4,1.4,2519.9,104.4,413.6,1717.4,284.4,104.39999999999999,413.7,1717.5,284.4,2520.0
ASSAM & MEGHALAYA,1918,4.6,16.1,125.5,152.2,287.4,659.4,805.0,604.8,373.2,70.7,6.8,1.1,3106.8,20.7,565.1,2442.5,78.6,20.700000000000003,565.0999999999999,2442.3999999999996,78.6,3106.7999999999997
ASSAM & MEGHALAYA,1919,13.1,12.4,22.6,162.1,266.9,485.5,459.0,249.1,441.6,185.7,42.5,3.6,2344.2,25.5,451.6,1635.3,231.9,25.5,451.59999999999997,1635.1999999999998,231.79999999999998,2344.0999999999995
ASSAM & MEGHALAYA,1920,4.8,51.0,228.1,184.8,282.7,523.8,309.8,521.5,382.6,129.5,3.3,1.8,2623.6,55.8,695.6,1737.6,134.6,55.8,695.5999999999999,1737.6999999999998,134.60000000000002,2623.7000000000003
ASSAM & MEGHALAYA,1921,35.1,20.3,134.1,324.6,414.8,604.9,542.2,429.4,333.2,142.1,8.5,10.3,2999.7,55.4,873.6,1909.8,160.9,55.400000000000006,873.5,1909.7,160.9,2999.5
ASSAM & MEGHALAYA,1922,16.6,4.9,77.8,168.7,233.1,548.9,418.4,379.4,265.6,129.9,9.3,9.4,2261.9,21.4,479.6,1612.3,148.7,21.5,479.6,1612.2999999999997,148.60000000000002,2262.0000000000005
ASSAM & MEGHALAYA,1923,0.4,59.6,17.1,258.1,397.8,588.6,375.4,267.2,360.9,98.2,11.2,5.9,2440.6,60.0,673.0,1592.1,115.4,60.0,673.0,1592.1,115.30000000000001,2440.3999999999996
ASSAM & MEGHALAYA,1924,10.6,22.7,20.0,221.9,299.4,473.9,609.0,434.0,346.0,127.0,126.9,0.2,2691.4,33.3,541.3,1862.8,254.0,33.3,541.3,1862.9,254.1,2691.6
ASSAM & MEGHALAYA,1925,26.4,21.5,53.8,278.3,602.2,330.8,411.1,400.7,322.3,89.5,13.7,0.2,2550.5,47.9,934.2,1465.0,103.4,47.9,934.3000000000001,1464.9,103.4,2550.4999999999995
ASSAM & MEGHALAYA,1926,23.4,23.2,156.9,140.8,253.9,559.3,576.5,354.7,189.2,193.7,6.4,33.6,2511.7,46.6,551.6,1679.7,233.8,46.599999999999994,551.6,1679.7,233.7,2511.5999999999995
ASSAM & MEGHALAYA,1927,33.8,60.5,66.0,265.2,238.4,573.9,447.7,366.4,549.8,161.2,29.8,0.2,2793.1,94.3,569.7,1937.9,191.2,94.3,569.6,1937.8,191.2,2792.8999999999996
ASSAM & MEGHALAYA,1928,8.3,21.1,61.0,138.9,446.5,420.6,428.1,448.2,343.5,294.8,21.6,1.5,2634.3,29.4,646.4,1640.5,317.9,29.400000000000002,646.4,1640.4,317.90000000000003,2634.1
ASSAM & MEGHALAYA,1929,83.9,3.8,84.1,321.7,570.2,643.4,385.0,333.2,292.8,196.0,17.6,22.1,2953.8,87.7,976.0,1654.4,235.7,87.7,976.0,1654.4,235.7,2953.7999999999997
ASSAM & MEGHALAYA,1930,18.0,41.0,99.8,199.4,209.8,686.9,287.8,438.5,299.1,149.9,114.4,6.2,2550.7,59.0,509.0,1712.4,270.4,59.0,509.0,1712.3000000000002,270.5,2550.8
ASSAM & MEGHALAYA,1931,7.6,29.2,47.6,294.7,374.0,605.6,654.6,282.0,330.2,136.7,21.6,16.3,2800.1,36.7,716.3,1872.4,174.7,36.8,716.3,1872.4,174.6,2800.1
ASSAM & MEGHALAYA,1932,14.9,36.7,59.1,163.2,488.6,628.5,454.6,467.3,355.8,108.4,90.9,20.6,2888.7,51.5,711.0,1906.3,219.9,51.6,710.9,1906.1999999999998,219.9,2888.6000000000004
ASSAM & MEGHALAYA,1933,10.3,29.0,16.7,214.4,286.7,477.2,427.1,501.7,243.1,122.1,8.1,2.7,2339.1,39.2,517.7,1649.2,132.9,39.3,517.8,1649.1,132.89999999999998,2339.1
ASSAM & MEGHALAYA,1934,18.5,68.2,27.1,301.2,444.6,754.5,553.2,361.8,246.8,232.8,59.8,6.3,3074.9,86.8,773.0,1916.3,298.9,86.7,772.9000000000001,1916.3,298.90000000000003,3074.800000000001
ASSAM & MEGHALAYA,1935,3.4,53.2,66.5,122.1,381.5,696.9,395.2,573.9,335.0,28.1,19.8,2.9,2678.4,56.6,570.1,2001.0,50.8,56.6,570.1,2001.0,50.800000000000004,2678.5
ASSAM & MEGHALAYA,1936,13.6,58.7,75.7,217.8,422.8,456.1,559.9,356.4,283.5,179.6,24.0,23.2,2671.3,72.2,716.3,1655.9,226.8,72.3,716.3,1655.9,226.79999999999998,2671.2999999999997
ASSAM & MEGHALAYA,1937,2.2,51.1,19.3,97.4,406.6,422.5,409.2,480.5,278.1,139.3,13.5,4.9,2324.6,53.3,523.4,1590.3,157.6,53.300000000000004,523.3000000000001,1590.3000000000002,157.70000000000002,2324.6000000000004
ASSAM & MEGHALAYA,1938,27.2,16.2,138.0,202.0,247.3,581.0,510.6,435.2,431.4,141.8,55.2,0.6,2786.5,43.4,587.3,1958.2,197.6,43.4,587.3,1958.1999999999998,197.6,2786.5
ASSAM & MEGHALAYA,1939,1.5,33.6,11.2,178.3,349.6,533.7,484.9,224.9,389.0,190.1,2.8,1.9,2401.6,35.1,539.2,1632.5,194.9,35.1,539.1,1632.5,194.8,2401.5000000000005
ASSAM & MEGHALAYA,1940,1.5,57.9,180.8,72.6,391.9,500.5,435.4,330.8,353.7,98.1,19.0,9.5,2451.6,59.4,645.3,1620.3,126.6,59.4,645.3,1620.4,126.6,2451.7
ASSAM & MEGHALAYA,1941,4.5,32.7,53.8,245.1,522.4,541.7,409.4,361.8,368.1,143.3,16.7,9.9,2709.5,37.2,821.2,1681.0,170.0,37.2,821.3,1681.0,169.9,2709.4
ASSAM & MEGHALAYA,1942,7.4,25.3,130.9,233.5,469.1,618.8,332.9,328.8,462.9,40.0,27.5,0.0,2677.0,32.7,833.5,1743.4,67.5,32.7,833.5,1743.4,67.5,2677.1000000000004
ASSAM & MEGHALAYA,1943,54.4,34.1,170.6,247.7,406.6,513.3,391.9,417.9,365.0,86.7,9.4,6.2,2703.7,88.4,824.9,1688.1,102.3,88.5,824.9,1688.1,102.30000000000001,2703.7999999999997
ASSAM & MEGHALAYA,1944,39.2,21.3,62.9,139.0,518.0,490.6,386.9,304.1,455.6,89.7,7.2,9.9,2524.3,60.4,719.9,1637.2,106.8,60.5,719.9,1637.1999999999998,106.80000000000001,2524.3999999999996
ASSAM & MEGHALAYA,1945,37.0,39.7,67.5,139.5,396.5,500.5,507.7,493.5,283.2,196.6,1.1,2.9,2665.7,76.7,603.5,1785.0,200.5,76.7,603.5,1784.9,200.6,2665.7
ASSAM & MEGHALAYA,1946,0.4,19.4,102.6,178.5,328.0,582.6,547.0,297.9,266.8,346.3,8.6,1.4,2679.5,19.8,609.2,1694.2,356.4,19.799999999999997,609.1,1694.3,356.3,2679.5000000000005
ASSAM & MEGHALAYA,1947,3.9,9.0,83.9,243.4,380.2,486.4,570.8,285.0,362.3,202.2,3.0,13.1,2643.3,12.9,707.6,1704.6,218.3,12.9,707.5,1704.4999999999998,218.29999999999998,2643.2000000000003
ASSAM & MEGHALAYA,1948,10.1,42.4,59.5,260.4,681.2,599.4,534.8,448.3,314.4,176.6,50.6,7.8,3185.4,52.5,1001.1,1896.8,234.9,52.5,1001.1,1896.8999999999996,235.0,3185.5000000000005
ASSAM & MEGHALAYA,1949,22.9,23.1,76.0,371.0,335.9,683.4,444.1,461.9,392.6,148.3,13.0,11.1,2983.4,45.9,782.9,1982.1,172.4,46.0,782.9,1982.0,172.4,2983.3
ASSAM & MEGHALAYA,1950,21.2,51.2,93.5,112.9,282.1,562.0,389.5,490.9,200.7,134.6,49.9,3.9,2392.4,72.5,488.5,1643.1,188.4,72.4,488.5,1643.1000000000001,188.4,2392.4
ASSAM & MEGHALAYA,1951,4.9,3.3,53.5,242.9,250.4,588.8,550.5,387.4,209.7,270.5,46.2,5.8,2613.8,8.2,546.9,1736.3,322.5,8.2,546.8,1736.3999999999999,322.5,2613.8999999999996
ASSAM & MEGHALAYA,1952,4.4,10.4,107.5,155.9,465.6,399.9,573.9,467.6,343.7,277.1,43.2,2.1,2851.3,14.8,729.0,1785.2,322.4,14.8,729.0,1785.1000000000001,322.40000000000003,2851.2999999999993
